content,target,category,score
"컨텐츠가 별로 없음.. 14f같은 컨텐츠 좋은데 유튜브에서 공짜로 풀리는거 말고 왓챠에서 직접 많이 만들면 볼 생각 있음.. 난 넷플이 좋은듯.. +) 왓챠 재평가. 한국 ott 중에서는 제일 낫고, 한국인 타겟팅한 면에서는 넷플과 비빌 수 있다고 생각.",0,0,0.0
쿠팡 로켓멤버쉽은 생각도 안하고 2900원짜리 가격운운하는데.. 넷플 파티짜서 사용하다보니 감을 잃을수도 있겠지만 현실을 직시해보면요... 2900원에 멤버쉽 혜택받고 쿠팡플레이 이정도 서비스면 감지덕지여요.,0,0,0.0
스마트뷰미러링이 안되네요 쿠팡플레이앱 핸드폰에 다운받아 티비화면으로 스마트뷰 미러링해서 보려고하는데 검은색화면만 나와요 키즈채널동영상강좌들 검은화면만 나오는 점 시정부탁드리고 영서당 강좌들 전구성이 제공되는게 아니라 일부 챕터만 제공되네요. 교재들도 구입할수있게 되면 좋겠어요,1,1,2.0
다 좋아요. 네. 그런데요. 좀 최신것도 넣어주세요... 호텔 델루나 보려 했는데 없어요... 제발 최신 드라마 등 다양하게 넣어주세요...,1,4,2.0
"영상 종류와 양, 질 등은 별 5개도 모자랄 듯 합니다. 그러나, 팝업모드에서의 자막, 찜한 영상에서 재생 눌렀을 때 한번 씩 이미 본 것이 나오거나, 인터페이스가 말로 정리못할 불편함이 조금씩 있습니다",1,2,3.0
예고편 보며 예상한 것과는 다른 전개지만 나쁘지 않았음. 남미 특유의 라틴 음악과 마술적 사실주의 서사. 북부 유럽의 동화세계에서 지구 반대편까지 디즈니가 확장하고 있음.,0,0,0.0
전에 별로라고 리뷰 달았는데 이제는 그래도 어느정도 스포츠나 영상들도 올라와서 볼거리는 생겨서 좋은 거 같습니다 다만 아직도 아쉬운 점이 많습니다.. 아직도 화면 확대는 안되네요.. 갤럭시 폴드 유저만 이러나요.. 화면의 반도 안되는 크기로 보기 어려워요.. 무한도전 볼라는데 화면 확대 좀 추가해주세요,1,2,3.0
"콘텐츠 자체는 다른 곳에 없는게 많아서 좋지만, 자막 설정, 음성 설정이 따로 가능하지 않습니다",1,2,1.0
모바일은 아직 프로필설정기능 안되나요??? 현재 pc만되는걸루아는데 모바일 앱은 언제업데이트 되나요??,0,0,0.0
정말 잘 사용하고 있는데 보고싶어요 할때 드라마와 영화를 구분할 수 있도록 만들었으면 좋겠어요!그리고 tvn드라마도 들어왔으면 좋겠어요,1,2,1.0
왓챠 첫화면(로딩중인 머스트 와치 왓챠 플레이 이 문구 나오는거요)에서 멈추고 앱실행이 안되는데 이거 어떻게해야되나요 ???,0,0,0.0
팝업모드로 봤다가 전체화면으로 돌아가면 상단바가 안올라가는 버그가 있어여 뒤로가기했다가 다시 재생해야해서 불편..,1,2,3.0
음량조절이 오른쪽이 위치해 있어서 전제화면중에 취소하려하면 음량이 갑자기 최대치가 되어 항상 사용할때마다 놀라네요.,1,2,1.0
"1.오프라인에서도 볼수 있게 다운로드 기능이 추가되어 있어서 굉장히 유용합니다. 다만, 어르신들이나 휴대폰 사용법에 미숙한 기타등등 유저들이 마구잡이로 다운로드 하지 않게 저장공간 삭제 가이드를 추가해 줬으면 합니다. 2.로그인시 본인 회원정보를 보는 화면이 불편합니다. 내 이름을 눌러야 '숨겨진 창'에 들어가더군요. 누를수 있는곳과 누르지 못하는곳에 차별을 두고 ui를 고쳤으면 합니다. 아무래도 기업에선 돈을 아끼기 위해 적은수의 인원을 고용한거 같은데 여기 회사 사원수가 125명이나 되면서 관리자는 골프치러 가셧나요? 3.wavve 접속시 본인이 와이파이로 쓰는지 데이터로 쓰는지 확인안내창을 띄울 수 있게 사람들에게 안내해주세요. 과금 정책을 유도하기 위한 빌링 개발자나, 홍보팀에 집중하지 말고 ui디자이너 고용도 신경써주세요. 4.취향분석 메뉴는 흥미로운 주제가 담겨있겨 있는데 정작 실 사용자들에겐 무의미한 공간입니다. 이 분석 메뉴는 왜 존재하는건가요? 소위 높으신분을 위해?",1,2,3.0
한번씩 로그인이 풀리는것 말고는 저는 잘 이용하고있습니다. 얼마전에 방송한것도 금방 올라오고 개인적으로 만족합니다~,0,0,0.0
"몇달째 이용 중인데요. 일단 퀵vod가 제일 좋아요. 본방 시간 놓쳐도 조금 있다 다시 볼수 있는게 좋아요. 다시보기도 조작법도 간단하고 보기 좋아요. 다만 단점이 있어요. 다시 볼 만한 드라마 찾는데 분류를 탭이 하나 더 있음 해요. 국내, 국외 구분 가능하게 해주세요. 저는 국내 쪽 인기 드라마 다시 보기가 어떤게 있는지 보고 싶은데 국외 드라마를 제외 할 수 없어서 인기 드라마 목록 보는데 넘 오래 걸려요.",1,2,1.0
다좋은데 혹시 프로필잠금 만드실 생각은 없으신가요....제가 인타임이라는 영화를 본적도 없는데 시청기록에 거의 끝까지 본걸로 떠서요 갑자기 밥먹기전에도 안떠있었는데 1시간 반인가 뒤에 갑자기 떳네요 해킹당한건가요? 프로필 잠금 꼭 만들어주셨으면 좋겠습니다!🙏🙏 그리고 비번바꾸면 다시 로그인해야되는 시스템도 만들어주시면 감사하겠습니다! 둘중에 하나만 생겨도 만점이에요!!!,1,2,2.0
팝업에서의 앞뒤 10초이동 기능 다시 살려주세요.. 웨이브의 큰 이점이었는데 왜 없앤거죠.. 팝업표시 사라진것도 불편하고 다음 업데이트때 반영부탁드립니다,1,2,3.0
설정에서 영상의 화면 밝기를 기기 자체의 밝기 조절로 설정되게 할 수 있으면 좋겠습니다. 이전 밝기 값 때문에 영상을 누를때 갑자기 밝기가 변하는게 불편합니다.,1,2,3.0
앱을 누르면 검게만 나오고 화면이 안넘어가고 계속 그 상태네요....제거하고 다시 설치해도 마찬가지예요ㅠㅠ,0,0,0.0
주로 해외 중국 드라마를 많이 보는데 드라마 설명하는 곳에 연령 가능 나이 옆에 몇회가 완결인지도 좀 적어주세요. tv로 볼 때나 폰으로 볼 때 업데이트 중인 드라마는 도대체 몇화가 완결인지 드라마마다 포털이나 중국사이트에 검색해서 알아봐야하고 요즘 세상에 넘 답답합니다.,1,2,4.0
위시리스트: 비스타즈 1기와 2기 (제발요..) 릭앤모티(전시즌)제발요.. 애니메이션 덕후들을 위해서 핑크퐁 말고도 좀 하드한 것들 많이 추가해주세여.,1,4,2.0
"안녕하세요, 아주 잘 사용하고 있어요. 혹시 자막을 멀티로 지원할 계획은 없을까요? 어학 공부 목적으로 많은 사람들이 PC 브라우져의 플러그인을 이용해서 멀티 자막 기능을 이용하고 있는데, 모바일에서 정식으로 지원해주면 많이 유용할것 같습니다.",1,2,3.0
찜한 콘텐츠를 홈 게임 공개 예정 등이 있는 곳에서 함께 볼 수 있었으면 좋겠습니다 항상 메뉴로 찾아 들어가는게 번거롭습니다 또 자막이 자꾸 켜지는데 왜 그런건지 모르겠습니다 오류라면 수정해주시면 감사하겠습니다. 그 외에는 좋습니다.,1,2,3.0
영화 위주로 보는 저에겐 넷플릭스보다 왓챠가 만족스럽네요. 방구석1열 같은 회차 업데이트 프로그램들은 최신화가 더 빨리 올라왔으면 합니다.,0,0,0.0
일단 볼게 많습니다. 하지만 자막이 늦게 나오는 경우가 좀 많습니다. 이것만 고치면 더 좋을듯 합니다,0,0,0.0
화질고정 제발 넣어주세요. 화질때문에 많이 다운받아 보는데 다운이 안 되는 컨텐츠도 있어서 저화질로 보게 되네요...,1,2,3.0
자체 제작은 볼만함. 영화가 적은게 아쉬움. 계정 및 가격 운영정책이 국내 앱보다 합리적이어서 돈이 안 아까움.,0,0,0.0
"다른 사람들이 쓴 리뷰보는 소소한 재미가 있고, 제 취향에 맞게 영화추천해주는 것도 좋습니다~~",0,0,0.0
노트20 울트라를 사용중이고 최근 업그레이드를 마쳤습니다 삼성무선덱스를 사용하여 동영상시청을 하려고 하는데 재생이 되질 않네요 라이브도 영화도 덱스에서만 재생되질 않습니다 기존 안드로이드 버전에서는 잘 재생되었습니다,1,1,5.0
깔끔함 인터페이스가 좋네요 그리나 설정이 아쉬워요 자동으로 화질 설정 자동 오프닝 건너 띄기 등이 있음 좋겠어요,1,2,1.0
시리즈 다음편 이동버튼좀 만들어주세요 보다가 마지막에 수동으로 끄고 다음편직접누르는게 몇개는 있는데 그외엔 거의 없는듯요,1,2,2.0
버그 있어요. ex) A영화를 보다가 앱 종료 B영화 클릭하면 A영화가 재생됨 다시 B영화 클릭하면 정상재생 처음 한번씩만 이런 현상이 있네요. 매번 그런건 아니고 50프로정도 확률로 이런 증상이 있습니다. 모바일에서요.,1,2,2.0
"유료인게 더 많은듯 해서 아쉽고.. 그리고 tvn작품이 없어서..그게 많이 아쉬워요 차라리선택사항으로, 돈추가해서 tvn도 시청가능하게끔 해주었으면 하는바램..",1,4,1.0
티비로 못봐서 티빙 앱을 써봤는데 너무좋고 화질도 너무 좋고 핸드폰으로 간단하게 써서 좋앟어요!,0,0,0.0
대체 왜 재생속도 조절은 없는겁니까? 굳이 정상속도로 안보고 빨리빨리 보고싶은데 이게 안됩니다.,1,2,1.0
기존에 왓챠와 넥플릭스를 사용하였었고 이번에 디즈니+를 가입하며 느낌점은 디즈니+만의 영화나 컨텐츠를 즐길수 있고 영상에서 다양한 언어선택이 가능하다는 것에 매우 긍정적인 생각을 하지만 영상을 재생함에 있어 재생속도 조절이나 화면밝기 등의 기능이 매우 불편하다고 느꼈다. 이외에 아직 가입한지 오랜 기간이 되지않아 아직은 큰 불편사항은 없다.,0,0,0.0
"보던 영상 기록을 지우고 싶은데 어디서 지우면 되는 지도 모르겠고, 사용하기 너무 불편하구요. 자막도 하나만 되는 것도 불편해요...",1,4,1.0
외국영화 볼때 자막 없이도 볼수 있게 설정 추가해주실 수 있나요? 자막없이 그냥 보고 싶은데 자막 유무가 선택이 불가능하네요,1,2,3.0
넷플릭스에서 사라진 작품들이 이곳에 다 있는 점은 좋지만 일부 자막에 한국어 지원이 안되는 부분이나 설명글이 짧은 점이 아쉽습니다.,1,4,1.0
좋은 콘텐츠가 많아서 애용하고 있어요 ㅎㅎ 인기있는 커런트 콘틴츠 위주로 보고있는데 ㅎㅎ 해외시리즈니 영화 콘텐츠에 대해추천이나 개인화 기능이 더 잘되면 좋겠어요,0,0,0.0
잘 이용하고있는데 모바일 최대 해상도가 SD인게 아쉬워요.. 데이터 최대이용 설정해도 PC에비해 화질이 너무 떨어집니다ㅠ 모바일도 높게 설정할 수 있게 해주시면 좋겠습니다,1,2,4.0
와우회원이라 편하게보고있어요 근데 화면이 한방향으로만 지원되는건 저만그런건가요ㅠㅜ글고 업뎃할랬는데 안되서 지우고 다시깔으려니 안깔리네요,1,2,2.0
웨이브 에는 없는것도 많았는데 쿠팡플레이는 영화가 더 많고 쿠팡와우회원으로 1석2조 근데 pc모드는 없어서 아쉽네요ㅜㅠ,1,2,1.0
좋아요!근데 팬트하우스나 여신강림 같은 드라마나 애니매이션 등이 없는경우가 있어서 아쉽네요ㅠ 컨탠츠 추가 부탁드립니다,1,4,2.0
다 좋아요 진짜 너무 좋은데 '위대한유혹자' 이 드라마도 넣어주시면 안되나요 ? ㅠㅠㅠ 이 드라마 풀로 너무 보고 싶은데 볼 곳이 없거든요 ㅠㅠㅠㅠㅠㅠ 넷플릭스에 위대한유혹자 넣어주시면 별 5개 아니 백개라도 드릴 수 잇어여 ㅠㅠㅠ,1,4,2.0
좋은 영상을 로켓배송과 함께 이용할 수 있어서 좋습니다. 근데 프로젝터랑 연결해서 볼려고 케이블을 샀는데 연결이 끊기네요. 허용을 해주면 더 좋을것 같습니다,1,1,1.0
듀얼스크린으로 넷플릭스보면서 게임하는 재미가 쏠쏠했는데 최근들어 게임누르면 재생이 멈춰버리네요ㅠ 업뎃있어 기대하고왔건만 그대로구요 빨리수정해주세요,1,2,1.0
화질도 좋고 보고 싶은거 맘것 내 시간대로 볼수 있어 좋아요. 좀 아쉬운것 오래된 드라마나 개콘같은건 볼수가 없다는거,1,4,1.0
다조아요...다좋은디요...제발 해리포터입점부탁해요 전당연히해리포터잇는줄알고 산건데 없더라고요...구글리뷰살면서 첨써봐요 이걸본다면 제발부탁해요!!!!!!!,1,4,1.0
여러 영화나 드라마 잘보고 있습니다. 근데 제가 얼마전에 샤오미 홍미노트9S로 기변을 했는데 이 기기에서는 영상 프레임이 이상하게 재생 되네요. 뭔가 엇박으로 재생되는 느낌이라고 할까요. 가능하다면 수정 좀 부탁 드립니다.,1,1,4.0
영상 시작전 쿠팡 플레이 로고 뜨는게 너무 길어요 그리고 로고나오는 장면이 너무 촌스럽습니다 ㅜㅜ,1,2,1.0
요즘 넷플릭스를 잡을려고 이를 갈았는지 콘텐츠도 가격도 나름 좋은데 화질이 고화질로 설정 해 놓으면 어쩔땐 깨지는화질이 나와 그 부분이 아쉽네요,0,0,0.0
좋긴한데...새로 나온 그런 영화들이 시즌새로나온것들을 존버 타고 있는데...너무 안올라와서..항상 다른앱에 가서 보는거 같은게..조금 아쉽운것빼고는 다 괜찮아요,0,0,0.0
배속 기능 다시 넣어주세요ㅠㅠ 반대하는 감독님들 계시던데 그럼 신작 영화 제외하고라도 배속으로 시청가능하게 해주세요,1,2,3.0
안드로이드 낮은 버전에도 사용가능했으면 좋겠습니다. 낮은버전의 탭(LG gpad)에서는 아예 검색조차 안되네요.,1,1,4.0
티빙 구독 시작할 때는 배속기능도 없었는데 배속기능이 생기더니 며칠전에는 유튜브처럼 더블터치해서 10초앞뒤이동이 되네요 기능개선 넘 좋습니다♡ 오래 화면 켜놨다가 나중에 들어가면 오류가 발생하는 현상은 여전하지만 많이 줄어들었어요 다른 경쟁사들처럼 원어자막도 제공되는 날이 오길 바랄게요 원어자막 꼭 해주세요!,0,0,0.0
앱 잘 쓰고 있는 이용자입니다~ 오늘 업데이트 이후에 자동 로그아웃이 되서 로그인을 해봤는데 계속 로그인이 안되고있어요.... 비밀번호 수정 2번이나 다시해봤는데 똑같은 오류가 발생합니다ㅠㅠㅠ 확인 부탁드려요ㅠㅠㅠㅠ,0,0,0.0
"다소 많이 아쉬운 어플. 편의기능이 타 사의 기능보다 제한적.. 오프닝과 다음화 건너뛰기 버튼, 매끄러운 시간 건너뛰기 등",1,2,1.0
넷플릭스는 영화가 많아요 그런데 최근에나온 영화가 없어서 좀 그럿네요ㅠㅠ 근데 셍각보다 괜찮아요,0,0,0.0
"이전에 비해 어플이 상당히 개선된 것 같아 좋았습니다. (초창기의 버벅임이 눈에 띄게 줄었네요.) 다만 아래와 같은 사항은 다음 업데이트시에 반영해주셨으면 합니다. 1. PIP모드에서 전체화면 전환이 안 됩니다. 갤럭시 S7에서만 발생하는 오류인지, 기능 자체가 없는 건지는 모르겠으나 시청 흐름이 끊겨 은근히 불편합니다. (PIP모드 영상을 클릭하면 wavve 첫 화면이 뜨고 이후 시청중인 영상 회차별 재생목록 화면으로 돌아갑니다. 영상은 일시정지 상태.) 2. 구독 프로그램 정렬방식 장기 이용자의 경우 구독프로그램이 쌓이게 되는데 그럴 경우 현 방식(열 배열)은 정보량이 적고 정리가 덜 된 느낌이라 불편합니다. 카테고리 별로 볼 수 있는 기능 혹은 바둑판 배열의 방식으로 업데이트가 되었으면 합니다..",0,0,0.0
음...다 좋고 완벽한데 여신강림이라는 드라마가 있는데 그거 좀 추가해주셨으면 합니다 친구들이 넷플릭스에 여신강림 안나온다고 불만을 쏟아내서 추가 해주셨으면 합니다,1,2,5.0
다 좋은데..유튜브에서 리뷰하는 영화 보려면 거의 없고 해리포터랑 원피스가 없는게 아쉬워요..ㅠㅠ,1,4,1.0
영상시청 할때 인원제한 없는게 더 좋았는데😢 일주일에 3회 오류가 생겨요 영상을 뒤로 계속 넘기면 빨리 안넘어가고 로딩되면서 꺼짐 발생이 계속 생겨요,1,2,1.0
요즘은 티비를 잘 안 보게되서 핸드폰이나 컴퓨터로 웨이브를 잘 이용하고 있습니다. 오리지널 컨텐츠가 더 많아졌으면 좋겠어요! 아슬한프로젝트랑 sf8 같은 컨테츠들 재미있게 보고있습니다!!,0,0,0.0
"가입을 해지했다가 재가입을 해야만 결제날짜 변경 및 결제수단을 변경이 가능하네요?평상시에 결제일이나 결제수단 변경하고 싶어도 못해요..멤버십 해지 위에 결제정보 확인 밖에 안보이고 결제수단 변경, 결제 날짜 변경은 어디갔나요?해지했다가 재가입 해야 보이고 나갔다 들어오면 또 사라져있어요..",0,0,0.0
"여러 방송사의 예능과 드라마를 모두 시청할 수 있어 여가시간 보내기에 좋아 감사드립니다. 다만 자막기능에 대해서 여쭙고 싶습니다. 외국어가 익숙한 경우나 (해외팬이라던지 교포) 청각에 문제가 있는 경우에도 티빙 시청이 편하고 즐거우면 좋겠습니다. 자막기능이 있는데 제가 찾지 못한 것인지, 자막기능이 없다면 추후 지원해주실 생각이 있는지 궁금하네요",1,2,3.0
다좋습니다만 시청기록을 삭제했는데도 시청중인 컨텐츠가 뜨는게 불편하네요 시청중인 컨텐츠를 삭제하는 해결방법 부탁드립니다,1,2,2.0
"심슨, 뮬란 등 제가 좋아했던 만화를 다시 볼 수 있어서 너무 좋아요 하나 아쉬운 점이 있다면 화면에서 소리조절기능이라든지 화면밝기조절기능을 추가해주셨으면 좋겠습니다",1,2,2.0
업데이트 하라고 나올때마다 거주국가에서 사용이 안된다고 나오는데 업데이트 어떻게 하나요. 업데이트가 안되요,0,0,0.0
넷플릭스를 정말 즐겨보고 있습니다 다만 팝업으로 게임을하면서 보고싶어요 늘 화면을 작게 팝업창으로 하면 자막이 안보여서 불편합니다ㅠㅠ,1,2,1.0
다좋은데 애니 ? 명작애니 꿈빛파티쉐.슈가슈가룬 이런거 넣으면 솔직히 추억생성당하고 더 애용할것같아요! 애니도 많이 추가해주시고 드라마도 많이 챙겨줬으면 좋겠어요♡,1,4,2.0
"티비랑 연결 잘 끊기네요. 넷플은 한번 로그인하면 티비에 계속 저장되어서 스마트로보다가 티비로 보고싶으면 자동 연결되는데 왓챠는 자동연결이 잘 안되요. 그리고, 티비로 왓챠 트는데 외국영화 보면 자막이 안떠서 스마트앱으로 들어가서 영화 고르고 티비연결 눌려야만 자막이 뜨네요. 넷플 보다 이용하는데 섬세함이 없어 아쉽네요.",0,0,0.0
밝기화면 조정 이전처럼 구역 반으로 나눠서 하는게 더 편해요.... 지금방식은 두번동작해야하고 구역도 좁아요...,1,2,3.0
다 좋는데 싱크가 너무 안 맞아요 소리랑 영상 싱크도 그렇고 자막 싱크도 안 맞아요 한 두 박자씩 늦거나 빨라서 보는데 너무 거슬리는데 이거 좀 개선해주세요ㅠㅠ,1,4,1.0
서비스 시작한지 얼마 안 되서인지 아직 컨텐츠는 많지 않지만 이건 시간이 지나면 해결될 거같고. 스마트 tv 지원하면 더욱 좋겠네요. 이것도 시간이 지나면 해결될 거라 봅니다.,0,0,0.0
모든게 좋은데 제가 찾는 콘텐츠를 검색하면 없다고 뜨네요 분명 광고에선 모든게 다 있다고 들었는데..,0,0,0.0
"한국 영화, 드라마 많이 가져와쥬세요ㅠㅠ 넷플엔 한국게 별로 없어서 왓챠로 넘어왔는데 약간 사극같은건 왓챠도 별로 없네요ㅜㅜ 천추태후랑 왕과나 업로드해주세요!!!!+ 헴록 그로브",1,4,3.0
"음질,영상화면 모두 상향되서 보기 좋았고 반응속도도 전보다 빨라진거같아 흡족하네요. 드라마,예능 다시보기 하기도 좋았지만.. 영화,미드등등 좀 더 다양하게 볼거리가 제공되었으면 좋겠습니다.",0,0,0.0
안녕하세요~ 티빙 잘쓰고있는 1인입니다. 사용시 큰 문제는 없으나 시스템 개선이 필요한 부분이 있어 남깁니다. 모바일 시청중 잠시 다른일로 모바일 나가서 사용후 다시 티빙사용시 보던시점 이어보기가안되고 해당회차 맨처음 으로 돌아가는 시스템 오류가 있습니다. 해당 오류 조치가 필요 할 것 같습니다.,1,2,3.0
카데고리로 검색할 수 있는 부분 중 해외 시리즈도 좀 더 많아지면 좋겠고 장르도 조금 더 세세하게 나누거나 추가가 되면 좋을 것 같아요 주인공을 맡은 배우의 이름으로 검색할 때에도 많은 작품들이 나오면 좋겠어요..!,1,2,3.0
"중드,일드 보다는 미드나 영드좀 많이 올려주세요,, 그러면 진짜 넷플 못지 않게 이용자 수가 많이 늘어날거같습니다. 그리고 결제 오류가 자주 생겨서 오류 해결하면 좋겠습니다.",1,4,1.0
"12일 밤 00시 기다려서 바로 가입함. 검색 어려움 볼것 특정 시리즈 말고 별로 없음, 예정작 언제 어디서 나오는지 모름, 자막 검은색 바탕화면 안에 나와서 걸리적 거림..... 왜 넷플이 1위인지 나는 이제 알겠소 반성해라 디즈니 !!!!",1,2,2.0
"다 좋은데요..보고싶은 영화, 애니메이션이 아무리 유명해도 여기 없네요..ㅠ 너무 없어요 너무..",0,0,0.0
넷플보다 갈아탔는데 며칠전까지 잘되던 작은화면보기가 안되네요 다른 앱실행과동시에 꺼지는데 조치방법이 있나요?,1,2,2.0
추천드립니다 수위가 높긴한데 광고도 안나오고 좋습니다. 금방금방 안나오는게 단점이긴 해요.드라마 아니면 애니메 좋아하시는 분들은 완전 추천 드립니다.,0,0,0.0
갤 s10e 쓰는데 2.35 대1 화면비 영화에의 경우 화면 상하좌우 공간이 많이 남네요 유튜브처럼 화면 꽉차게 확대하는 기능 있으면 좋겠네요,1,1,4.0
항상 잘보고 있었는데 오늘 갑자기 들어가지지 않고 티빙 로고만 계속 떠있네요 플레이스토어 들어와보니 업데이트 있길래 했는데도 똑같아요....,1,2,1.0
잘 이용하고 있어요! 그런데 한가지 불편한 점이 있어요 아는 형님과 같이 에피소드가 많은 프로는 제가 원하는 에피소드를 찾아 보는데 어려움이 있어요 예를들어 총300화가 있을때 150화를 볼려면 계속 스크롤을 내려서 찾아야 해요 로딩시간도 있구여 그래서 그런데 (1.)검색할때 아는형님 150화를 검색하면 150화만 딱 나오게 하거나 (2.)동영상 화면 아래에 회차탐색 검색창을 추가해서 거기에 150을 입력하면 회차목록이 150화..151화..152화..153화..이런식으로 이동하거나 (3.)회차탐색버튼을 누르면 창이 하나 더 뜨면서 회차숫자만 있어서 렉이 안걸리는 그런게 있었으면 좋겠어요(여기서 중요한건 기존 회차목록을 없애면 안돼요 ),1,2,4.0
개선되니 훨씬 좋아졌어요. 태블릿에서 세로로 보여서 당황했는데 이젠 괜찮네요. 더 많은 채널이 생겼으면 좋겠어요.,1,2,1.0
"버퍼링도로 별로 없고 다좋은데 티비보려니 드라마나 예능프로 신작들이 쫌 부족한듯 , 그래도 영화는 대박! 예전영화도 버퍼링도 안떠서 잘보고 있음니다",0,0,0.0
업데이트 한 이후로 왜 화면 반전이 안 되는거죠? 전체화면 했을때 화면 고정되서 반대쪽으로 기울여도 화면 반전 안되는거 너무 불편하네요ㅜㅜ,1,2,3.0
잘 보고있는데과거에 평가한 작품 평점을 어떻게 보는지 모르겠네요.. 게능이 없다면 지원 바랍니다,1,2,1.0
일단 앱 구성이 보기 편하고 찾기 쉬워서 별 4개 주로 그럴려고 보고 쓰는거니까 (케이블위주지만 케이블을 더 보기에 상관이 없는 듯) 내용도 여러가지라 골라보는 재미도 있고 다만 영화는 웬만한건 개별구매라서 영화는 잘 안봄 주로 보는 건 드라마나 예능 이벤트도 자주해서 가끔 유용한것도 얻음 티빙몰은...좀 업데이트가 느린건지 물품이 없는건지 잘 모르겠음 보고싶은건 맘에든다는 표시를 하면 알아서 알림이 와서 좋음,0,0,0.0
넷플릭스보다 볼게 많아서 좋음 그러나 UI가 너무 별로임 팝업창변환후 다시 원래화면으로 복귀할수도 없음,1,2,1.0
올라온 리뷰 보다는 개인적으로 저는 좋았어요~웨이브에 없는 프로들 때문에 왓챠를 다운받았고 쉽게 이용할수 있어서 좋았어요 제가 모르는건지는 모르겠지만 웨이브에 있는기능들이 왓챠에 보완이 되었으면 하네요~,0,0,0.0
잘쓰고있습니다. 특히 창 작게만들어서 화면보면서 핸드폰 쓸수 있는게 좋네요. 추가로 회차 제목이나 출연진이 검색되면 좋습니다.특정 회차 찾기가 좀 불편,1,2,3.0
보고싶어요 표시한 작품 페이지?가 보이질 암ㅎ아요ㅠㅠㅠ 인터넷 연결도 잘 되어있고 영상 재생도 되고 다 되는데 이것먼 안되네요ㅠㅠ 왜그런지 확인해주세요,1,2,1.0
너무 잘 이용하고 있어요!! 하지만 tvn 채널 방송 및 더 많은 미드도 이용할 수 있게 해주시면 더욱 감사하겠습니다ㅠㅠ,1,4,1.0
볼영상들은 많지만 개인적으로 저는 분류가 좀 불편했어요 카테고리의분류가 대분류 > 중분류 > 소분류 이렇게 되어있음 찾기 쉬웠을텐데 저는 카테고리가 너무 지저분하다고 느꼇어요,1,2,3.0
좋아요 아쉬운 건 그것이 알고 싶다가 없음......... 흑흑 아무튼 아주 유용하게 잘 사용 중 입니다. 좋은 어플 개발자님들 땡큐!,1,4,2.0
작품도 많고 좋으나 삼성 스마트 TV에 제발 앱 좀 풀어주세요!! 왓챠 결재를 안하는 이유중 가장 큼!!!!!!,1,1,3.0
구독취소할려는데 카카오페이로 결제해서 그런지 구독취소가 없어요. 디즈니앱 계정에도 안뜨고 카카오페이에도 안뜹니다. 근데 자동결제는 계속되요. 구독취소 해주세요~,0,0,0.0
너무 잘사용하고 있는데 이제 뭘 볼때 티비랑 연결하는게 가끔씩 사라졋다가 한참뒤에 다시 생기고 해서 너무 불편해요 그것좀개선해주세요 ㅠㅠㅠ 딱 고정시켜주세요,0,0,0.0
항상 넷플릭스를 즐겨보는 앱유저입니다 리뷰 아닌 리뷰를 다는 이유는 다름이 아니라 모바일 환경에서만 일어나는 화질 저하 형상 때문에 이 글을 남깁니다. 일단 제 폰 기종은 갤럭시 s10 5g고 사용중인 멤버십은 스탠다드입니다. 제 노트북과 폰으로만 넷플릭스를 즐기는데 유독 폰에서만 화질이 깨지는 걸 느낀 저는 이 문제를 인터넷 탐방한 끝에 내 폰 넷플 재생사양에서 디지털 권리 관리의 Widevine이 L1에서 L3로 내려가져 있다는 걸 깨달았고 그 때문에 최대 화질 지원이 sd였던걸 확인했습니다. 물론 재설치로 바로 해결되었긴 하지만 넷플 리뷰들을 보며 저뿐만이 문제가 아닌걸 알게 되었고 시간이 지나자 다시 이 문제가 또 발생했다는 리뷰 또한 보았습니다. 화질에 따라 멤버십 비용도 다른 넷플 시스템에 있어 이 문제는 치명적이라 생각합니다. 저는 물론이고 저처럼 예민하지 못한 모바일 넷플 유저들을 위해 이 리뷰를 남깁니다. 이 오류가 빨리 해결되면 좋겠습니다.,1,1,5.0
다른건 다좋고 로그인 안하고 해서 좋은데 진짜 다 좋은데 델루나가 없네요ㅜㅜ 델루나 보려고 깔았는데 없어서 걍 다른 것들 보려구요 ㅎㅅㅎ 시간 되시면 델루나 넣어주세요 개발자님^^,1,4,2.0
"소리만 들을 수 있는 기능 생겨서 좋아했는데, 없어졌네요? 다시 화면끄고도 음성만 들을 수 있는 기능 만들어 주세요.",1,2,2.0
너무너무 좋고 역시 쿠팡이 최고 완전 혜자인데 영화가 종류가 너무 없어서 볼게 없어요..좀 추가해주세요,0,0,0.0
스프링캠프땜에 멤버십 시작했는데 드라마부터 나피디 예능라인업까지 시간이부족하네요ㅎㅎ 재밌게 잘보고있어용!,0,0,0.0
개선요청사항 1.화면비율조정할수 있었으면 좋겠습니다. 2. 가장 필요한 기능인데 스와이프기능이 필요합니다 좌측 상하스와이프시 밝기 우측 상하 볼륨 좌우 스와이프시 비디오 프레임 스킵 3.마지막으로 외부모니터 에어플레이나 미러링이 안되는건 무슨 정책때문이신거 같은데 그것까지 된다면 완벽할더 같습니다. 어쨌든 잘 보고 있습니다 감사합니다.,1,2,4.0
진짜 다 좋은데 화질설정기능하고 공식자막사용하는거랑 애니들 더 들어오면 좋겠다 특히 하이큐랑 부호형사랑 진격!거인중학교 꼭꼭꼭!,1,4,3.0
